ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
295095,40-64,male,majority,0-9y,none,upper class,0.6206110726170054,1.0,after 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,1.0
371569,40-64,male,majority,0-9y,high school,upper class,0.4831898262379074,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,0.0
523239,40-64,female,majority,10-19y,university,middle class,0.588240239675542,0.0,after 2015,0.0,1.0,10238,16000.0,sedan,0,0,1,0.0
608207,26-39,female,majority,10-19y,university,upper class,0.549476548718367,1.0,after 2015,1.0,1.0,10238,,sedan,0,0,0,0.0
339741,26-39,female,majority,0-9y,high school,upper class,0.6040525730806547,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
659481,65+,female,minority,30y+,university,upper class,0.6488774970733033,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,3,1,4,0.0
864844,16-25,female,majority,0-9y,none,poverty,0.2408585357293881,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0
695445,40-64,female,majority,20-29y,none,middle class,0.5651553579174025,1.0,before 2015,1.0,0.0,10238,13000.0,sedan,1,0,0,0.0
434588,40-64,female,majority,20-29y,high school,middle class,0.5458549671901977,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,2,0,0,0.0
197470,40-64,female,majority,0-9y,university,upper class,0.6885778870930612,1.0,after 2015,1.0,1.0,32765,11000.0,sedan,0,0,0,0.0
139952,65+,female,majority,30y+,high school,upper class,0.6525524182204648,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,1,1,3,0.0
674689,40-64,male,majority,20-29y,high school,upper class,0.7158624172055517,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,4,0,1,0.0
913429,65+,female,majority,30y+,university,upper class,0.7573618236272646,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,3,1,0,0.0
31975,65+,female,minority,10-19y,university,upper class,,0.0,after 2015,1.0,1.0,32765,12000.0,sedan,0,1,1,0.0
234315,26-39,male,majority,10-19y,university,upper class,0.5837297799840039,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,2,3,1,0.0
872992,40-64,female,minority,20-29y,university,upper class,0.6306307935993771,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,2,0,0,0.0
585537,65+,male,majority,10-19y,university,upper class,0.5031840274119616,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,1,2,2,0.0
274516,26-39,male,majority,10-19y,university,middle class,0.565602010256281,0.0,before 2015,0.0,1.0,10238,16000.0,sedan,2,0,1,0.0
918944,26-39,male,majority,0-9y,university,upper class,0.5114051425042117,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,0.0
157268,26-39,female,majority,10-19y,high school,working class,0.4848242280816225,1.0,before 2015,0.0,0.0,32765,,sedan,0,0,0,0.0
367827,26-39,female,majority,10-19y,high school,middle class,,1.0,before 2015,0.0,1.0,32765,13000.0,sedan,2,0,0,0.0
54243,40-64,male,majority,10-19y,university,upper class,,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,0,0,1,0.0
60970,16-25,male,majority,0-9y,university,upper class,0.6309928831750566,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
311044,16-25,female,majority,0-9y,university,working class,0.5193208260716933,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
706138,16-25,male,majority,0-9y,high school,working class,0.5703941633680296,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
984779,26-39,male,majority,10-19y,high school,middle class,0.4979605061732534,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,2,0,1,0.0
652127,65+,female,majority,30y+,university,upper class,0.4302488913418512,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,4,1,1,0.0
529539,40-64,male,majority,10-19y,none,middle class,0.5379109705719599,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,0,5,0.0
88956,40-64,male,majority,20-29y,high school,working class,0.4623855547471761,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,2,0,3,0.0
940325,16-25,female,minority,0-9y,none,poverty,0.383696830868923,0.0,before 2015,0.0,1.0,32765,13000.0,sedan,0,0,0,1.0
968174,26-39,male,majority,10-19y,high school,working class,0.3770168808472885,0.0,after 2015,0.0,0.0,10238,13000.0,sedan,1,0,2,0.0
530366,26-39,female,majority,10-19y,none,middle class,0.4162114507143063,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,1,0,1,0.0
549555,16-25,male,minority,0-9y,none,poverty,0.2932795320869824,1.0,before 2015,0.0,0.0,32765,15000.0,sedan,0,0,0,0.0
588188,26-39,female,majority,10-19y,high school,middle class,0.4432003644752441,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
709404,65+,male,majority,0-9y,high school,upper class,0.6391883903930788,1.0,after 2015,1.0,0.0,10238,15000.0,sedan,0,0,0,0.0
707069,26-39,male,majority,10-19y,high school,upper class,0.5601753532231943,1.0,after 2015,1.0,1.0,32765,14000.0,sedan,3,0,0,0.0
537387,65+,female,majority,20-29y,university,upper class,0.6920398013919037,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,2,0,2,0.0
515931,16-25,female,majority,0-9y,high school,poverty,0.419377648649498,0.0,before 2015,0.0,0.0,32765,10000.0,sedan,0,0,0,1.0
924790,26-39,male,majority,10-19y,high school,middle class,,0.0,before 2015,0.0,1.0,10238,,sedan,1,0,1,1.0
581500,65+,female,majority,30y+,university,upper class,,0.0,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0
207518,26-39,female,majority,10-19y,high school,middle class,0.6489500854684961,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,0.0
223991,16-25,female,majority,0-9y,university,middle class,0.5704437973204898,1.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,0.0
762941,40-64,male,majority,20-29y,university,upper class,0.7834688721543275,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,5,0,2,0.0
76580,65+,male,majority,30y+,university,upper class,0.6891124172848563,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,3,1,1,0.0
471077,16-25,female,majority,0-9y,university,upper class,0.6226579790765938,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,0.0
749784,65+,male,majority,30y+,university,upper class,0.6245083258338776,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,2,0,0,0.0
40583,26-39,female,minority,10-19y,university,working class,,0.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,0.0
494888,16-25,male,majority,0-9y,high school,poverty,0.2865743914094195,0.0,before 2015,1.0,0.0,10238,11000.0,sedan,0,0,0,1.0
138719,26-39,female,majority,10-19y,high school,working class,0.4385758029647253,1.0,before 2015,0.0,1.0,10238,,sedan,2,0,0,0.0
827622,16-25,male,majority,0-9y,high school,poverty,0.3239704205767568,1.0,before 2015,0.0,0.0,32765,13000.0,sedan,0,0,0,1.0
616551,40-64,female,majority,20-29y,university,upper class,0.6327268251967444,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,1,0,2,0.0
949125,65+,male,minority,30y+,university,upper class,0.6161772975154499,1.0,after 2015,1.0,1.0,92101,10000.0,sedan,8,1,8,0.0
290609,65+,male,majority,0-9y,high school,upper class,0.6723760407246755,1.0,before 2015,0.0,1.0,10238,17000.0,sedan,0,0,0,1.0
604438,26-39,female,majority,10-19y,high school,middle class,0.5808830580602365,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,1,0,0,0.0
351637,26-39,male,majority,10-19y,high school,working class,0.4477090128672145,1.0,after 2015,0.0,1.0,32765,,sedan,0,1,1,0.0
190961,65+,female,majority,20-29y,high school,middle class,0.5816037415682471,1.0,before 2015,1.0,1.0,92101,14000.0,sedan,0,1,0,1.0
322824,26-39,female,majority,10-19y,university,upper class,,1.0,before 2015,0.0,0.0,32765,15000.0,sedan,0,1,1,1.0
36282,16-25,female,majority,0-9y,university,working class,0.4464761359856351,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,0.0
336527,26-39,female,majority,10-19y,university,upper class,0.6369224099026874,1.0,after 2015,1.0,0.0,10238,10000.0,sedan,1,0,1,0.0
920567,65+,female,majority,30y+,high school,upper class,0.5645300727892164,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,1,1,6,0.0
900892,26-39,female,majority,10-19y,high school,middle class,0.4362221796429071,1.0,after 2015,1.0,1.0,10238,11000.0,sports car,1,0,1,0.0
901773,16-25,male,majority,0-9y,university,poverty,0.3831887699575411,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0
15119,65+,female,majority,20-29y,university,upper class,0.7606390311499864,1.0,before 2015,1.0,1.0,10238,,sedan,3,0,0,0.0
20635,16-25,male,minority,0-9y,high school,middle class,,0.0,before 2015,0.0,0.0,92101,14000.0,sedan,0,0,0,1.0
177341,40-64,male,majority,10-19y,high school,upper class,0.5360846880395218,1.0,before 2015,1.0,1.0,10238,11000.0,sports car,1,0,2,0.0
436935,26-39,male,majority,0-9y,none,working class,0.4270493417836966,1.0,after 2015,0.0,1.0,10238,8000.0,sedan,0,0,0,0.0
969436,16-25,female,majority,0-9y,none,poverty,0.4816521872538263,1.0,before 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,0.0
858278,26-39,female,majority,10-19y,high school,middle class,0.5840680087396983,0.0,before 2015,0.0,0.0,32765,,sedan,0,0,0,1.0
403810,65+,male,majority,10-19y,university,upper class,0.7128243408066132,1.0,before 2015,1.0,0.0,10238,11000.0,sedan,2,0,1,1.0
599464,16-25,female,majority,0-9y,high school,working class,0.3364689593559845,1.0,after 2015,0.0,0.0,32765,12000.0,sedan,0,0,0,0.0
569234,16-25,male,majority,0-9y,high school,poverty,0.2946535579379924,1.0,before 2015,1.0,0.0,10238,,sedan,0,0,0,1.0
951842,40-64,male,majority,20-29y,university,upper class,0.4563708821483924,1.0,before 2015,0.0,0.0,32765,8000.0,sedan,8,1,0,0.0
34729,26-39,female,majority,10-19y,high school,middle class,0.5448380735082949,0.0,after 2015,1.0,1.0,10238,13000.0,sedan,1,0,0,0.0
299392,16-25,female,majority,0-9y,none,poverty,,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,1.0
930407,65+,male,majority,20-29y,high school,upper class,0.5670325638533684,1.0,before 2015,1.0,1.0,10238,,sedan,5,0,6,0.0
792654,40-64,female,majority,20-29y,university,upper class,0.6100105875736568,0.0,after 2015,1.0,1.0,10238,11000.0,sedan,1,1,0,0.0
902269,26-39,male,majority,10-19y,high school,poverty,0.2300324127860236,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,2,0,1,0.0
881961,26-39,male,majority,10-19y,high school,upper class,0.6136255287801171,1.0,after 2015,1.0,0.0,10238,,sedan,1,0,1,0.0
637371,40-64,male,majority,10-19y,none,middle class,,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,2,0,5,0.0
500299,26-39,female,majority,0-9y,university,upper class,0.6687110075744085,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
18691,40-64,male,majority,10-19y,high school,upper class,0.6358873955472639,1.0,before 2015,1.0,1.0,32765,8000.0,sedan,3,0,0,0.0
157412,40-64,male,majority,20-29y,university,upper class,0.756751214146398,1.0,after 2015,0.0,1.0,10238,10000.0,sedan,0,2,1,0.0
174428,16-25,female,majority,0-9y,high school,middle class,0.4772877789787569,0.0,before 2015,1.0,0.0,10238,14000.0,sedan,0,0,0,1.0
874268,26-39,male,majority,10-19y,none,poverty,0.2956674592939673,0.0,after 2015,0.0,0.0,32765,14000.0,sedan,1,0,1,0.0
246721,26-39,female,majority,10-19y,university,upper class,0.4944237022374067,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,1,0,0,0.0
640977,40-64,male,minority,20-29y,university,upper class,0.6591537948789903,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,1,1,1,0.0
173889,40-64,male,majority,0-9y,university,upper class,0.5976223043983767,1.0,after 2015,0.0,0.0,92101,19000.0,sedan,0,0,0,1.0
924311,16-25,male,majority,0-9y,high school,working class,0.451666058884765,1.0,after 2015,0.0,0.0,32765,12000.0,sedan,0,0,0,0.0
934558,65+,male,majority,20-29y,high school,middle class,0.3030111934015117,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,4,0,6,0.0
208928,26-39,female,majority,0-9y,high school,middle class,0.6266431041870515,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,0.0
240407,16-25,female,minority,0-9y,high school,working class,0.5253111108305094,1.0,before 2015,0.0,1.0,32765,8000.0,sedan,0,0,0,1.0
359057,65+,male,majority,20-29y,none,upper class,0.5155666970627903,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,6,0,3,0.0
30482,65+,male,majority,30y+,none,middle class,0.7155713344900813,1.0,before 2015,1.0,1.0,10238,6000.0,sedan,3,1,5,0.0
168954,26-39,male,majority,10-19y,high school,middle class,0.4471073549724479,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,1,0,2,0.0
178472,40-64,female,majority,10-19y,university,upper class,0.6695456052299447,1.0,before 2015,0.0,0.0,92101,9000.0,sedan,0,0,1,0.0
154179,40-64,male,majority,20-29y,university,upper class,0.5351397834821907,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,0,0,4,0.0
232363,26-39,female,majority,10-19y,high school,working class,0.4016314373783455,0.0,before 2015,0.0,1.0,32765,9000.0,sedan,3,1,0,1.0
925114,40-64,female,majority,20-29y,high school,middle class,0.4901700630176185,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,1,2,7,0.0
326989,26-39,female,majority,10-19y,university,upper class,0.5958198695827401,0.0,after 2015,0.0,1.0,10238,12000.0,sedan,1,0,2,0.0
99527,26-39,male,majority,10-19y,university,middle class,0.5418297585749775,1.0,before 2015,1.0,0.0,10238,,sedan,1,0,1,0.0
178135,26-39,male,majority,10-19y,university,middle class,0.405137060644103,1.0,before 2015,1.0,0.0,92101,9000.0,sedan,3,0,1,0.0
25584,40-64,female,majority,10-19y,high school,upper class,0.5766424612518486,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,1,0,0,0.0
25908,16-25,female,majority,0-9y,none,poverty,0.3584014140447628,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
163134,40-64,female,majority,20-29y,high school,middle class,0.4538238305384827,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,4,0,2,0.0
808000,26-39,male,majority,0-9y,university,upper class,0.4895004040886845,1.0,after 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,0.0
156590,40-64,female,minority,20-29y,university,upper class,0.5783736526432853,1.0,before 2015,0.0,1.0,92101,10000.0,sedan,3,1,0,0.0
190973,16-25,male,majority,0-9y,none,poverty,0.4344338449489727,0.0,before 2015,0.0,1.0,92101,11000.0,sedan,0,0,0,1.0
359707,16-25,male,majority,0-9y,university,middle class,0.5279117971505423,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0
37519,65+,female,majority,0-9y,university,upper class,0.560541352496778,1.0,before 2015,1.0,1.0,32765,3000.0,sedan,0,0,0,1.0
202356,40-64,female,majority,10-19y,university,upper class,0.5963209220816913,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,2,0.0
822043,16-25,female,majority,0-9y,high school,poverty,0.3873153451347576,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,1.0
838096,40-64,male,majority,20-29y,university,upper class,,1.0,after 2015,0.0,0.0,32765,15000.0,sedan,5,0,0,0.0
152285,26-39,male,majority,10-19y,high school,poverty,0.4698074742971208,0.0,after 2015,0.0,0.0,32765,13000.0,sedan,5,0,0,1.0
407888,16-25,female,majority,0-9y,none,poverty,0.4676023520407617,0.0,before 2015,0.0,0.0,32765,12000.0,sedan,0,0,0,1.0
301382,40-64,female,majority,0-9y,high school,upper class,0.6937274220289591,1.0,after 2015,1.0,0.0,32765,,sedan,0,0,0,1.0
496530,40-64,female,majority,20-29y,university,upper class,0.4317491297289276,1.0,after 2015,0.0,0.0,10238,16000.0,sedan,0,0,1,0.0
693562,26-39,female,minority,0-9y,high school,working class,0.3930785440575526,1.0,before 2015,1.0,0.0,32765,8000.0,sedan,0,0,0,0.0
523948,26-39,male,majority,10-19y,university,middle class,0.445850120200294,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,1,0,0,1.0
816754,26-39,male,majority,10-19y,university,upper class,0.3857872483402234,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,1,5,0.0
715219,16-25,male,majority,0-9y,none,middle class,,1.0,before 2015,0.0,0.0,32765,14000.0,sedan,0,0,0,0.0
793710,40-64,male,majority,10-19y,high school,working class,0.3778730013580099,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,1,0,3,1.0
999332,26-39,male,majority,10-19y,none,poverty,0.250983078410022,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,1,0.0
188077,65+,female,majority,30y+,university,upper class,0.6527405676306117,1.0,after 2015,1.0,0.0,32765,9000.0,sedan,6,0,0,0.0
414428,26-39,female,majority,0-9y,none,poverty,0.4171474102529754,0.0,before 2015,0.0,1.0,32765,8000.0,sedan,0,0,0,1.0
648631,26-39,female,minority,0-9y,none,working class,0.4520812831975518,1.0,before 2015,1.0,1.0,10238,6000.0,sedan,0,0,0,0.0
883608,26-39,male,minority,0-9y,none,poverty,0.283039766034497,1.0,before 2015,0.0,0.0,32765,,sports car,0,0,0,1.0
736595,26-39,male,majority,10-19y,high school,middle class,0.6300065973683402,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,0.0
396343,16-25,female,majority,0-9y,none,poverty,0.4881198548918551,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,1.0
706405,65+,male,majority,10-19y,high school,middle class,0.4654205894960517,1.0,before 2015,0.0,0.0,32765,13000.0,sedan,4,0,0,1.0
228528,26-39,male,majority,10-19y,high school,working class,0.5067738717891079,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,2,0.0
333280,65+,male,majority,0-9y,university,upper class,0.5950136586473453,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0
434106,26-39,male,majority,10-19y,university,upper class,0.3926812226186767,1.0,before 2015,1.0,1.0,32765,8000.0,sports car,4,1,0,1.0
999478,26-39,male,majority,10-19y,high school,middle class,0.5333875493537407,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,1,0.0
540120,16-25,male,majority,0-9y,university,working class,0.4554049639762782,1.0,before 2015,0.0,0.0,32765,13000.0,sedan,0,0,0,1.0
424713,40-64,female,majority,20-29y,high school,middle class,0.4462008751123418,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,1,0.0
321318,65+,male,majority,0-9y,university,upper class,0.5166673129274945,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1.0
34569,40-64,male,majority,20-29y,university,upper class,0.5947339120751762,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,5,0,5,0.0
960986,16-25,male,majority,0-9y,university,poverty,0.2387489728812516,1.0,before 2015,1.0,0.0,32765,,sedan,0,0,0,1.0
652400,26-39,female,majority,10-19y,high school,working class,,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,0.0
73396,26-39,male,majority,0-9y,high school,poverty,0.2471184275923549,0.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1.0
645088,26-39,female,majority,0-9y,university,middle class,0.4971134271243003,1.0,before 2015,1.0,1.0,10238,,sedan,0,0,0,1.0
907794,16-25,male,majority,0-9y,high school,poverty,0.3749356861592066,0.0,before 2015,1.0,0.0,32765,12000.0,sedan,0,0,0,1.0
174879,40-64,female,majority,0-9y,university,upper class,0.7012597772312479,1.0,after 2015,1.0,1.0,10238,5000.0,sedan,0,0,0,0.0
53695,26-39,female,majority,10-19y,high school,upper class,0.5927026164666293,1.0,after 2015,0.0,1.0,32765,11000.0,sedan,2,0,0,0.0
764882,16-25,male,majority,0-9y,high school,poverty,0.3646084171276433,0.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,1.0
938653,40-64,male,majority,20-29y,high school,middle class,0.2988735861355635,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,1,0,8,0.0
405291,40-64,male,majority,20-29y,none,middle class,0.473999983920113,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,4,1,0,1.0
847383,40-64,female,majority,20-29y,university,upper class,,1.0,before 2015,1.0,1.0,32765,14000.0,sedan,5,1,3,0.0
459822,26-39,female,majority,0-9y,university,upper class,0.5851967535022294,0.0,before 2015,1.0,1.0,32765,8000.0,sedan,0,0,0,0.0
748443,40-64,female,majority,20-29y,high school,middle class,0.6373835703783101,1.0,after 2015,0.0,0.0,32765,13000.0,sedan,2,0,0,0.0
153643,40-64,female,majority,20-29y,high school,middle class,0.6941801207168878,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,1,1,3,0.0
592880,26-39,male,majority,10-19y,high school,middle class,0.4584271899596414,0.0,after 2015,0.0,1.0,10238,17000.0,sedan,0,0,0,1.0
923414,16-25,female,majority,0-9y,high school,working class,0.2933097901859789,0.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,1.0
969407,40-64,female,majority,20-29y,high school,upper class,0.4869412364076045,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,1,0,4,0.0
708830,65+,male,majority,0-9y,university,upper class,0.5854859057934497,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,1.0
865371,16-25,female,majority,0-9y,university,working class,0.4762313488935269,1.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0
204909,16-25,female,majority,0-9y,none,poverty,0.3632019260006953,0.0,after 2015,0.0,0.0,32765,16000.0,sedan,0,0,0,1.0
13877,65+,male,majority,10-19y,none,middle class,0.5923712484738105,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,1,0,2,0.0
971183,16-25,male,minority,0-9y,none,working class,0.4031125996087703,0.0,before 2015,1.0,1.0,32765,7000.0,sedan,0,0,0,1.0
565356,26-39,female,majority,10-19y,high school,poverty,0.4981216883745052,1.0,before 2015,0.0,1.0,32765,,sedan,2,1,0,1.0
81548,40-64,female,majority,20-29y,university,upper class,0.6557539885646227,1.0,before 2015,0.0,1.0,92101,12000.0,sedan,5,0,0,0.0
776090,26-39,male,majority,10-19y,high school,middle class,0.5564465612117491,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,1,1,1,0.0
657437,26-39,male,majority,10-19y,none,working class,0.1999177653736918,0.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,0.0
412878,40-64,female,majority,10-19y,high school,upper class,0.5646160302496541,1.0,after 2015,1.0,0.0,32765,14000.0,sedan,0,0,1,0.0
915119,40-64,female,majority,20-29y,high school,middle class,0.4345567667763654,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,1,1,0,0.0
280870,16-25,male,majority,0-9y,high school,working class,0.3235211152170167,1.0,after 2015,0.0,1.0,10238,,sedan,0,0,0,0.0
560714,26-39,female,majority,10-19y,none,poverty,0.3548328860069311,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,0.0
513543,65+,female,majority,30y+,high school,upper class,0.4827366070309057,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,1,1,2,0.0
729096,26-39,female,majority,10-19y,high school,middle class,0.5735528833585384,1.0,after 2015,1.0,0.0,32765,11000.0,sedan,0,0,0,0.0
807325,16-25,female,majority,0-9y,none,poverty,,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
368643,40-64,male,majority,20-29y,university,upper class,0.4463351888977299,1.0,before 2015,1.0,1.0,32765,8000.0,sedan,2,0,4,1.0
905916,40-64,female,majority,0-9y,university,upper class,0.4553108506467289,1.0,after 2015,1.0,1.0,32765,5000.0,sedan,0,0,0,0.0
852233,65+,female,majority,20-29y,high school,middle class,0.4202318593644112,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,2,0,8,0.0
364755,26-39,female,majority,10-19y,none,poverty,0.2638709817862523,0.0,before 2015,1.0,1.0,10238,,sedan,1,0,2,0.0
217068,65+,male,majority,30y+,university,upper class,0.4909724942222815,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,4,1,9,0.0
257230,40-64,female,minority,20-29y,university,middle class,0.4461930791702037,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,1,0,0,0.0
406476,26-39,female,minority,10-19y,none,poverty,0.4296243313540997,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,0.0
401441,40-64,male,majority,20-29y,high school,upper class,0.5445719745347386,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,2,1,0,0.0
898142,26-39,male,majority,10-19y,university,upper class,0.4954896401934541,0.0,before 2015,1.0,1.0,32765,7000.0,sedan,3,2,0,1.0
221675,26-39,male,majority,10-19y,university,working class,0.3898977902841324,0.0,before 2015,0.0,1.0,32765,14000.0,sedan,3,0,3,1.0
785763,16-25,female,majority,0-9y,none,poverty,0.5379441036112622,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1.0
769248,40-64,male,majority,20-29y,high school,upper class,0.6516496600100005,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,3,0,1,0.0
805148,16-25,female,majority,0-9y,high school,middle class,0.5995107478403817,1.0,before 2015,0.0,0.0,32765,11000.0,sedan,0,0,0,0.0
256110,40-64,female,majority,0-9y,high school,upper class,0.5270890686072889,1.0,before 2015,0.0,1.0,32765,,sedan,0,0,0,1.0
159372,16-25,female,majority,0-9y,high school,working class,0.508437363490692,1.0,before 2015,0.0,1.0,32765,9000.0,sedan,0,0,0,0.0
390441,26-39,male,majority,10-19y,university,middle class,0.4909957303035646,1.0,after 2015,1.0,0.0,92101,14000.0,sedan,2,0,0,1.0
556081,65+,male,majority,10-19y,none,upper class,0.5893226520579675,1.0,before 2015,1.0,0.0,10238,,sports car,3,0,1,1.0
396740,40-64,female,majority,10-19y,university,upper class,0.6911864135719332,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,2,0,1,0.0
34082,16-25,male,majority,0-9y,university,working class,0.371964912767888,0.0,before 2015,1.0,0.0,10238,14000.0,sedan,0,0,0,1.0
163235,40-64,male,majority,10-19y,high school,upper class,0.5979053031002317,0.0,before 2015,0.0,0.0,32765,12000.0,sedan,0,0,1,1.0
130132,26-39,male,majority,10-19y,high school,poverty,0.2537695780346572,0.0,before 2015,0.0,0.0,92101,15000.0,sedan,1,1,0,1.0
139560,16-25,male,majority,0-9y,university,middle class,0.5443925884826565,0.0,before 2015,1.0,1.0,32765,12000.0,sedan,0,0,0,1.0
402924,26-39,female,majority,10-19y,university,working class,0.5884675392032952,0.0,before 2015,1.0,1.0,10238,13000.0,sedan,2,0,0,1.0
413274,26-39,male,majority,10-19y,high school,working class,,0.0,before 2015,1.0,1.0,32765,,sedan,4,0,2,0.0
764369,40-64,male,majority,20-29y,university,upper class,0.6984773297169328,1.0,before 2015,1.0,1.0,10238,15000.0,sedan,0,2,2,0.0
510806,40-64,female,minority,10-19y,high school,working class,,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,3,0.0
737210,16-25,female,majority,0-9y,university,middle class,0.5903723317210914,1.0,before 2015,1.0,1.0,32765,6000.0,sedan,0,0,0,0.0
708471,65+,female,majority,0-9y,high school,upper class,0.5541510770211692,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,0.0
